entity_name,entity,id
genesis ,7324380,26822
plant scientist ,9868270,1864
trellis ,4478512,21668
strength ,5203649,14912
execration ,5811884,2602
welsh black ,2405577,1173
technology ,949619,35281
mojarra ,2636854,33661
peculator ,10051337,21590
gamp ,3415252,24888
spread ,2822220,38545
genus eburophyton ,12060380,32506
shore ,9433442,23305
whipping ,1176219,6984
boffin ,9863339,19583
escort ,9863031,29865
muscleman ,9862845,8659
nose ,5658826,22154
bluecoat ,9861287,10486
blubberer ,9860940,2064
honker ,1857632,10218
urgency ,14451020,13839
plonk ,7389931,26018
coccobacillus ,1350994,35481
tragelaphus scriptus ,2425228,22272
talking picture ,6618822,12000
mens store ,3052464,32607
point duty ,1070566,3874
notechis ,1750315,10316
sialis lutaria ,2266864,10995
etymology ,6514621,7774
response ,859001,459
bigamist ,9853305,19497
tyranni ,1546660,24027
poultice ,3993403,32759
camellia ,12929403,12193
hirschsprung's disease ,14156488,1930
puerto rico ,8752974,9190
litigate ,2582450,23834
tamarau ,2409202,8895
unemotionality ,4629194,17397
solitariness ,4622415,1218
fire-bellied toad ,1648620,27318
athens ,9076982,30642
understructure ,3387016,40142
wrapping ,4369025,9901
hater ,10162194,37397
vend ,2302817,39929
nature ,4623113,37310
anoxia ,14043243,28547
irena ,1593857,12994
coat of paint ,3058949,26966
bather ,9843602,22052
silver grey ,4962062,18444
rn ,10516527,21589
go over ,343898,28388
infallibility ,4805136,18335
virginia ,9148970,11845
starter ,7581346,33927
serax ,3867675,12288
swimmeret ,2585446,39308
sheaf ,2919414,26022
relationship ,13928668,10519
hieroglyphic ,6362441,14505
gyrostabilizer ,3473465,29558
antlion fly ,2264021,21801
poppy seed ,7827750,40564
gown ,106592,7745
noncompliant ,9833997,31359
projection ,116687,36743
tittivation ,263492,5483
costing ,619142,13965
sami ,9720033,31419
legal system ,5903229,23347
apricot tree ,12640607,16047
slugabed ,10258896,6894
order gymnophiona ,1654957,6833
extremity ,5566919,4067
girth ,1302982,10384
party ,8252602,37574
clink ,7379223,28754
turner ,11353195,34939
potpourri ,7047505,1995
dramatic work ,7007684,37228
authority ,9824609,11771
authenticate ,664276,10033
attacker ,9821253,25235
solution ,190783,24994
mexican bean beetle ,2166229,18559
sorority ,8230477,3732
uranologist ,9818343,32851
astrologist ,9817816,31092
manure ,14863521,222
elevation ,5131283,5797
musicology ,6171388,22634
mobile bay ,9356781,15513
install ,2384041,35430
yellowlegs ,2028175,24163
suggester ,10673451,959
overlap ,2688794,15047
juglans nigra ,12319204,26907
arrogator ,9810364,18102
suborder odontoceti ,2066450,37598
jet plane ,3595860,29652
patrician ,9807754,36561
snap ,7394236,37728
paleface ,9639719,37571
popular democratic front for the liberation of palestine ,8019523,32065
snobbism ,4889162,25421
primate ,9807075,9227
ledgeman ,9873604,14383
designer ,9805475,9666
temazepam ,4407007,7665
regime ,8050678,21891
muskogean ,9662038,2389
order cuculiformes ,1822423,1236
enter ,348252,25109
mouse deer ,2435853,37225
zoomastigote ,1418620,988
premiership ,596692,21027
herbaceous plant ,12205694,20192
hood ,9305358,9872
grand canal ,8729094,18174
vindicator ,9798534,30344
tourist court ,3790755,40499
matterhorn ,9349192,4587
davenport ,9086635,33091
anointer ,9795639,31473
angiologist ,9793830,34413
pin ,2882647,34554
utica ,9125629,9230
tailed toad ,1644900,36675
pustule ,14334122,16434
semblance ,3668642,10330
rambutan ,7769731,23966
family agamidae ,1687441,35791
ictiobus ,1445305,33851
graduate ,9786338,16382
washington ,11375418,22682
megabat ,2139671,19201
waterway ,9476331,16750
spinus ,1532107,27678
collectible ,3069213,31402
dixie ,3216562,29788
register ,5126849,24553
battery ,8389572,35120
yeast ,13025647,16762
jacket crown ,3139089,23104
patent ,6551627,22827
roleplaying ,552097,30254
order cyclostomata ,1476829,17411
project ,1436015,23589
us coast guard ,8192557,27096
demythologization ,6769032,29892
tarsiidae ,2501275,7000
genus eumenes ,2214203,37639
skullcap ,4232153,20805
water pill ,3214670,27694
foremanship ,592535,37608
deflate ,562303,17922
bed ,2819474,27520
mikania ,11996092,33026
tangibleness ,4760024,34367
nucleolus organizer ,5435477,38795
sense of movement ,5658985,4359
fornicator ,9772746,6084
shakedown ,784934,33151
filbert ,12289433,17244
adorer ,9771435,2370
decision maker ,9770949,6373
myriophyllum ,12326842,26312
whalebone whale ,2063224,33768
suidae ,2394822,14485
ortalis ,1800286,7950
dayton ,9131205,25011
proscription ,6542047,34606
ctenophore genus ,1918152,6877
exegesis ,7171940,9074
companion ,9760609,34981
academic administrator ,9758885,32403
nondrinker ,9757944,29730
front-porch campaigning ,799809,26700
winter savoury ,7821107,21633
line ,8593924,39185
abiogenist ,9756400,40735
negara brunei darussalam ,8896092,34237
absolutist ,9755398,22093
virgo ,9752927,4350
struthioniformes ,1518347,27164
loss of consciousness ,7478169,25757
unlawfulness ,4810865,29413
genyonemus ,2598438,10840
proconsulship ,597821,8745
class asteroidea ,2317212,37961
entree ,5176188,14282
scansion ,7094508,21556
eclat ,4814872,9826
female person ,9619168,3634
dissection ,5782140,24547
mug ,3797390,38123
poundage ,86297,39795
impotency ,14044930,15466
judge ,672433,20853
splotch ,1532329,17938
millstone ,5689645,4796
order gaviiformes ,2048514,6683
visit ,2619424,28609
slavonic language ,6943771,37853
receding ,7336214,18135
order dictyoptera ,2232606,27307
atmosphere ,9210604,4877
turk ,9734885,20421
sherpa ,9733028,20158
pomacentrus ,2606590,19133
liliid monocot genus ,11561228,39512
thought-reader ,10319580,11456
pterygoid process ,5542539,860
scoffing ,6716234,17810
predomination ,4707409,27252
parliament ,8319198,10926
south american ,9731571,5440
superorder labyrinthodontia ,1655577,495
dictation ,7168131,21764
manoeuvre ,59552,21227
syrrhaptes ,1816336,25799
indian ocean ,9311259,3414
gimel ,6836929,33352
zarqa ,8928083,3071
thoroughwort ,11968931,13492
brown university ,2907985,35504
filipino ,9727440,26449
antidiuretic drug ,2719450,30445
bridge deck ,2899257,7155
forehead ,5602548,24308
schedule ,5910940,23815
mauritanian ,9722399,22599
family callithricidae ,2490030,26415
latino ,9720256,422
laotian ,9719794,26619
stand still ,1834485,37891
toxemia of pregnancy ,14191037,25723
pharmacology ,6054892,32775
contraction ,365471,6718
order berycomorphi ,1450081,24816
wop ,9716439,143
penicillamine ,3909835,33320
triggerfish ,2653145,17694
recovery ,7419792,38458
rag ,1725886,35149
algorithmic rule ,5847438,25876
reconnaissance mission ,984609,3338
stipulate ,1018928,1926
convict ,906367,11921
grin ,29025,2676
tobacco pipe ,3945167,27233
involvement ,13793504,30439
invite ,2384686,6016
genus carassius ,1443398,19913
nycticebus ,2498888,11326
guidebook ,6422740,14089
hyena ,2117135,24019
mephitis macroura ,2446352,22040
anglo-saxon ,9702134,16927
formalism ,5961867,4170
rear of tube ,2895881,13959
violation ,733483,32352
proponent ,9774783,16060
woman ,10788852,39560
gulf states ,9049599,30154
magic marker ,3326948,22850
clown around ,105778,13631
follow-through ,211593,20869
ground tackle ,2709367,16384
firth ,9280380,10147
republic of cyprus ,8756884,19258
chinese ,9698108,26802
diner ,3199647,4656
carthaginian ,9697070,1401
pig ,10179649,39839
tswana ,9693618,11569
goat antelope ,2418064,34892
cerebral hemorrhage ,14370391,20221
codling moth ,2285179,5868
consummation ,61792,25984
viral hemorrhagic fever ,14177423,9750
forgery ,768921,14192
oenanthe ,12940778,35151
armenian ,9690371,20942
luminousness ,5018103,17143
micturition reflex ,866273,23830
dismantling ,912274,23962
horse's foot ,2159117,27981
madia oil ,11994718,2871
gutter ,1204677,21409
genus anasa ,2239659,22984
shaft ,2362601,12267
turf ,9463919,9015
aura ,4727214,15264
attestation ,6649915,139
european ,9686536,13844
fall ,15236859,10442
tin ,14658855,21564
shivaist ,9685564,35995
sense ,589309,6066
chemical agent ,14779550,40749
dnieper river ,9268236,14074
jainist ,9685085,32259
walnut family ,12317919,20114
genus batrachoseps ,1637478,9479
zen buddhist ,9683924,6898
hypsiprymnodon ,1879701,11760
wasteweir ,4277034,32823
drink in ,737005,9086
decline ,14422488,38489
jew ,9681351,8057
get to ,347276,35240
shake ,1891638,11836
sutura internasalis ,5544432,3067
truncheon ,4491388,18419
trichoglossus ,1820937,32095
ductulus ,5251537,15956
amoeba ,1392380,29107
curve ,2829696,20892
sound reflection ,5010801,5757
paxil ,3891851,13374
christian ,9678009,32132
train ,3431745,20873
native australian ,9676490,21783
instrument ,3574816,35849
technological ,2809692,37104
opposition ,13828905,10081
dravidian ,9673916,8928
warrant officer ,10768391,12242
family batrachoididae ,2548522,9032
martin ,1595624,29919
monomorium ,2219901,15690
mason ,10111144,27340
outrage ,7517737,10799
hope ,7541053,34899
designing ,928077,2787
passivity ,4636397,23426
vaticination ,5775407,36080
diaphoretic ,3188979,32531
voting system ,5904135,25038
drag ,3231476,20180
genus diadophis ,1728738,14652
mot juste ,7080778,16526
fascia ,3163222,37451
zovirax ,2678528,14604
peppercorn ,7815588,4073
white lotus ,11715810,13261
operation ,955060,38883
strict ,1299888,23991
surface ,8660339,35464
wagon train ,8427629,18395
touch on ,260648,8292
rise ,7324917,31394
ulvales ,1408253,21138
coreid bug ,2239528,29247
silver state ,9110422,20943
altitudinal ,2614945,5089
heavenly body ,9239740,35887
bloomsbury group ,8240966,13856
little bighorn ,1284444,3838
water sprite ,9546772,40668
rationalize ,629257,2623
spare-time activity ,432689,18702
philhellenist ,10422540,17357
harmless ,1159655,38946
phylum ectoprocta ,2314001,14449
antarctic ocean ,9198574,19696
snub ,798539,32524
minsk ,9011518,8391
title ,6545137,24212
domestic terrorism ,763787,26796
white trash ,9641226,2542
virginia mcmath ,11268667,6432
overdress ,49309,31801
eye dropper ,3247083,38046
mestizo ,10311823,23217
colored person ,9637512,22133
peafowl ,1805801,32273
wolfram ,14659512,37094
eland ,2426813,4570
unskilled person ,9632274,13906
excavation ,3302121,40886
percipient ,9626589,37343
inhabitant ,9620078,23825
symbol ,6806469,33264
signal tower ,4217546,16355
sempstress ,10033412,19752
rumble ,1045719,15186
escapism ,429440,18362
lyophilization ,13484937,34514
synapsid reptile ,1719403,37025
withstander ,9615211,8793
shielder ,9614684,7099
coward ,9614047,20439
malt ,7888909,5541
re-create ,1619354,33910
rationalize ,473322,23094
contester ,9612291,19844
kharkov ,9016860,5970
color-blind person ,9610255,13422
meeter ,9608002,37090
permit ,1139194,8644
vacation home ,4517408,34040
self ,9604981,39072
scolder ,10561861,16563
tip ,8663156,29269
open-class word ,6289250,23773
orchestiidae ,1992935,9996
pasteurize ,364629,30423
warranty ,6685456,2973
card ,6627006,6103
genus cetraria ,12992022,39640
brynhild ,9590495,19476
equipping ,1156899,25560
wail ,7211950,9133
strike ,64504,28028
anglo-saxon deity ,9586011,25541
heterosexual ,1201100,18447
heat energy ,11466043,36623
pass ,2466670,2759
overwork ,2409148,26987
urochordate ,1468238,2613
marshall islands ,8838887,15465
north vietnam ,9163584,31136
peziza ,13030438,21487
rhamnus ,13140993,39237
country house ,3118969,3169
yangtze river ,9481523,8731
narrowness ,6205411,34887
determination ,162632,20862
charlestown navy yard ,3009477,3867
psychology ,6136258,9847
percussion cap ,3915320,39761
jupiter ,9573966,19443
tennis elbow ,14356720,18991
genus diapheromera ,2231680,480
out ,935264,16026
rise ,155143,351
muse ,9565999,31470
heartbreak ,7535010,36073
quilt ,4033995,15978
antiseptic ,2724207,5933
tapioca plant ,12926689,11508
personal organizer ,3918737,15629
put ,1160370,31992
trade ,1109687,23752
kobenhavn ,8761868,21363
toleration ,1142324,15014
satin bowerbird ,1601068,39844
trip ,1843055,31365
practice ,631378,37034
acquisition ,13253255,13077
validate ,667224,23161
guarantee ,6686174,11077
subconscious mind ,5613478,20319
song of songs ,6437824,20746
roof ,4105438,6451
anchorage ground ,8639776,4819
countersuit ,1183373,39124
honky-tonk ,2795670,28746
tree creeper ,1589286,18656
eblis ,9544876,30668
shaytan ,9544746,36874
jinni ,9544433,19085
illuminate ,1683758,31775
pongo pygmaeus ,2480495,13593
solvent ,15047313,30319
sticktight ,11940006,9780
good spirit ,9542697,10066
evil spirit ,9541919,30609
bovid ,2401031,20275
eye movement ,337486,12916
take in ,2765464,39261
guardian spirit ,9540055,13362
genus corypha ,12589286,3225
heterodyne ,1461646,19517
sequestration ,87218,11461
indenture ,13908021,1608
yunnan province ,8726463,9986
japanese deity ,9534428,4769
family cordylidae ,1684941,27556
chinese deity ,9533048,14612
originative ,643250,37267
headgear ,3503718,251
sensationalism ,5970311,23077
primidone ,4002931,13315
canalize ,2336015,37113
genus asclepias ,13233548,34425
vena metatarsus ,5373924,37952
wheel ,4574999,18741
fugacity ,5055503,33454
garrison ,3420559,3332
president lincoln ,11132462,8142
edirne ,8916111,35023
alabama river ,9191875,22633
tinned meat ,7573103,29492
sea cradle ,1955084,15415
villein ,10580535,27330
narrow ,2561888,40045
military vehicle ,3764276,20361
saki ,7891433,17781
oar ,3837422,2805
bridle ,2900160,8
hoover ,3534776,13969
hot pepper ,7721325,11015
transmitting aerial ,2715229,30719
counterpoison ,2719588,34833
traverser ,10727016,1657
nut pine ,11609684,10738
disfigurement ,403466,39450
occurrent ,7283608,621
mesantoin ,3747281,5466
tower ,2696503,1437
lugh ,9510305,15053
vibrion ,1364162,11657
loom ,3689157,21616
shellfish ,7783210,2057
crown-of-the-field ,11805544,14275
spiritlessness ,4636610,19848
androgeny ,13431722,36023
seventy-eight ,4178190,14675
formicariidae ,1552956,22775
making ,923995,5925
celtic deity ,9507097,17030
temper ,4642258,29677
step ,4314914,6871
proposal ,7162194,17776
finback whale ,2065026,9927
stenotus ,12019190,17483
spiritual leader ,9505153,17044
psychotherapy ,700652,36626
us military academy ,8395465,21885
route ,8616311,31169
compact disc write-once ,2988486,18407
clonidine ,3048412,27980
admix ,396703,21321
mhz ,15279957,31678
governorship ,592795,33953
platanthera bifolia ,12077944,21996
supremacist ,10678662,26953
sonar ,4259771,28277
jeu d'esprit ,6776679,27185
chimera ,9493562,7733
titmouse ,1591697,14871
council ,8309409,38027
respect ,1228877,16847
porgy ,2590987,16634
tethyidae ,1950952,18979
judaism ,6232880,37741
order gruiformes ,2012306,38377
statement ,7029819,3381
alliterator ,9784564,16236
electronic signal ,7263220,29015
genus apodemus ,2332606,28845
tumble ,76884,27148
blaze ,2764614,38341
angle ,2044866,24247
mangifera ,12761123,39673
venesection ,698609,10625
negative stimulus ,5829480,16949
sower ,10629020,34069
rhetorical device ,7098193,30338
tyrolean alps ,9464652,26549
genus cephalopterus ,1552192,39883
halimodendron ,12533588,28744
jumping ,119568,7020
beanfeast ,8254195,22072
golden aster ,11951511,11500
primus stove ,4003241,1795
tirich mir ,9459114,38039
counter ,9969491,9507
tyan shan ,9458587,2895
staphylococcus ,1379389,10289
submaxilla ,5275905,22962
teton range ,9456860,39232
tangle ,9454412,20500
one-half ,13736799,25801
genus eichhornia ,12610186,30001
strix ,1622596,25064
worthlessness ,5139561,26480
subcontinent ,9449949,14546
genus dactylorhiza ,12058429,15319
gide ,10998651,38556
senate ,8161477,2257
steppe ,9445289,23453
st. elias range ,9445088,1855
mastigophora ,1416354,31382
social relation ,32823,14863
obnoxiousness ,4781755,38861
worm ,1922303,6337
genus metasequoia ,11639863,10010
nick ,1259005,29541
astrocyte ,5467758,10231
dispense ,2534307,16914
segment ,9429387,40105
glimpse ,877625,31669
population ,8179879,33074
stilt ,2036053,18045
odium ,7503430,26631
scurf ,9425607,5361
spinacia oleracea ,11835568,14754
sops ,7861421,35653
quechua ,9726970,32707
lloyd ,11136214,35698
saale river ,9418169,14365
talisman ,2706586,38948
tapeworm ,1927456,3174
captive ,9893600,35663
mount ,325110,3241
rio grande ,9410724,34933
symbolist ,10685685,26946
genus bonasa ,1797767,39290
iciness ,4629604,23155
ejaculation ,13471815,36805
ridge ,9409512,19866
abstraction ,5700625,39279
knoxville ,9140993,4412
saltiness ,5717342,15851
liparis ,2647144,16363
numida meleagris ,1809106,10511
wilderness campaign ,1299735,19384
assortative mating ,847770,22059
theoterrorism ,765081,11610
puddle ,9397607,33443
orchestrate ,1707737,13475
focalization ,13482781,9308
hen ,1792640,39722
smooch ,138599,22788
assist ,558008,28893
terrorization ,765193,1295
launching ,103140,23297
ethnos ,7967382,23216
wally ,10765305,10146
goosefoot family ,11827775,18096
planet ,9394007,7655
epoch ,15248269,36025
game ,455599,25070
estimate ,6783598,38817
delegacy ,165178,8607
precipitation ,5060189,4696
genus gavia ,2048952,23483
pecos river ,9388121,13656
brent goose ,1857325,32602
ethnologist ,10065758,1415
create ,1685313,4538
jewelled headdress ,3597317,22735
exhaust system ,3302938,37350
kink ,362128,25866
